DATE,TIME,LAT,,LON,,POWER(V),TEMP(C),#FILES,MIC0 TYPE,MIC1 TYPE 
2017-Jun-15,05:05:01,0.00000,N,0.00000,W,6.0,19.25,1,IN,IN
2017-Jun-15,05:21:00,0.00000,N,0.00000,W,6.0,19.25,1,IN,IN
2017-Jun-15,05:37:01,0.00000,N,0.00000,W,6.0,19.25,1,IN,IN
2017-Jun-15,05:53:01,0.00000,N,0.00000,W,6.0,19.25,1,IN,IN
2017-Jun-15,06:09:01,0.00000,N,0.00000,W,6.0,19.25,1,IN,IN
2017-Jun-15,06:25:01,0.00000,N,0.00000,W,6.0,19.25,1,IN,IN
2017-Jun-15,06:41:01,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-15,06:57:00,0.00000,N,0.00000,W,6.0,19.25,1,IN,IN
2017-Jun-15,07:13:01,0.00000,N,0.00000,W,6.0,19.25,1,IN,IN
2017-Jun-15,07:29:01,0.00000,N,0.00000,W,6.0,19.25,1,IN,IN
2017-Jun-15,07:45:01,0.00000,N,0.00000,W,6.0,19.50,1,IN,IN
2017-Jun-15,08:01:01,0.00000,N,0.00000,W,6.0,19.50,1,IN,IN
2017-Jun-15,08:17:01,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-15,08:33:00,0.00000,N,0.00000,W,6.0,19.75,1,IN,IN
2017-Jun-15,08:49:00,0.00000,N,0.00000,W,6.0,19.75,1,IN,IN
2017-Jun-15,09:05:01,0.00000,N,0.00000,W,6.0,20.00,1,IN,IN
2017-Jun-15,09:21:00,0.00000,N,0.00000,W,6.0,20.25,1,IN,IN
2017-Jun-15,09:37:01,0.00000,N,0.00000,W,5.9,20.25,1,IN,IN
2017-Jun-15,09:53:01,0.00000,N,0.00000,W,6.0,20.25,1,IN,IN
2017-Jun-15,10:09:00,0.00000,N,0.00000,W,6.0,20.25,1,IN,IN
2017-Jun-15,10:25:00,0.00000,N,0.00000,W,5.9,20.50,1,IN,IN
2017-Jun-15,10:41:01,0.00000,N,0.00000,W,6.0,20.50,1,IN,IN
2017-Jun-15,10:57:00,0.00000,N,0.00000,W,6.0,20.50,1,IN,IN
2017-Jun-15,11:13:00,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jun-15,11:29:01,0.00000,N,0.00000,W,6.0,20.75,1,IN,IN
2017-Jun-15,11:45:00,0.00000,N,0.00000,W,6.0,20.75,1,IN,IN
2017-Jun-15,12:01:01,0.00000,N,0.00000,W,6.0,21.00,1,IN,IN
2017-Jun-15,12:17:00,0.00000,N,0.00000,W,6.0,21.00,1,IN,IN
2017-Jun-15,12:33:00,0.00000,N,0.00000,W,6.0,21.25,1,IN,IN
2017-Jun-15,12:49:00,0.00000,N,0.00000,W,6.0,21.25,1,IN,IN
2017-Jun-15,13:05:00,0.00000,N,0.00000,W,6.0,21.25,1,IN,IN
2017-Jun-15,13:21:01,0.00000,N,0.00000,W,6.0,21.00,1,IN,IN
2017-Jun-15,13:37:01,0.00000,N,0.00000,W,6.0,20.75,1,IN,IN
2017-Jun-15,13:53:00,0.00000,N,0.00000,W,5.9,20.50,1,IN,IN
2017-Jun-15,14:09:00,0.00000,N,0.00000,W,6.0,20.25,1,IN,IN
2017-Jun-15,14:25:00,0.00000,N,0.00000,W,6.0,20.00,1,IN,IN
2017-Jun-15,14:41:00,0.00000,N,0.00000,W,6.0,19.75,1,IN,IN
2017-Jun-15,14:57:01,0.00000,N,0.00000,W,6.0,19.50,1,IN,IN
2017-Jun-15,15:13:00,0.00000,N,0.00000,W,6.0,19.25,1,IN,IN
2017-Jun-15,15:29:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-15,15:45:01,0.00000,N,0.00000,W,6.0,19.00,1,IN,IN
2017-Jun-15,16:01:00,0.00000,N,0.00000,W,6.0,18.75,1,IN,IN
2017-Jun-15,16:17:01,0.00000,N,0.00000,W,6.0,18.75,1,IN,IN
2017-Jun-15,16:33:01,0.00000,N,0.00000,W,6.0,18.75,1,IN,IN
2017-Jun-15,16:49:00,0.00000,N,0.00000,W,6.0,18.75,1,IN,IN
2017-Jun-15,17:05:01,0.00000,N,0.00000,W,6.0,18.75,1,IN,IN
2017-Jun-15,17:21:00,0.00000,N,0.00000,W,6.0,18.75,1,IN,IN
2017-Jun-15,17:37:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-15,17:53:00,0.00000,N,0.00000,W,6.0,19.00,1,IN,IN
2017-Jun-15,18:09:00,0.00000,N,0.00000,W,6.0,18.75,1,IN,IN
2017-Jun-15,18:25:01,0.00000,N,0.00000,W,6.0,18.50,1,IN,IN
2017-Jun-15,18:41:00,0.00000,N,0.00000,W,5.9,18.50,1,IN,IN
2017-Jun-15,18:57:00,0.00000,N,0.00000,W,5.9,18.25,1,IN,IN
2017-Jun-15,19:13:01,0.00000,N,0.00000,W,6.0,18.25,1,IN,IN
2017-Jun-15,19:29:00,0.00000,N,0.00000,W,6.0,18.25,1,IN,IN
2017-Jun-15,19:45:00,0.00000,N,0.00000,W,5.9,18.25,1,IN,IN
2017-Jun-15,20:01:01,0.00000,N,0.00000,W,6.0,18.25,1,IN,IN
2017-Jun-15,20:17:00,0.00000,N,0.00000,W,6.0,18.25,1,IN,IN
2017-Jun-15,20:33:00,0.00000,N,0.00000,W,6.0,18.00,1,IN,IN
2017-Jun-15,20:49:00,0.00000,N,0.00000,W,6.0,18.00,1,IN,IN
2017-Jun-15,21:05:00,0.00000,N,0.00000,W,6.0,18.00,1,IN,IN
2017-Jun-15,21:21:00,0.00000,N,0.00000,W,6.0,18.00,1,IN,IN
2017-Jun-15,21:37:00,0.00000,N,0.00000,W,6.0,18.00,1,IN,IN
2017-Jun-15,21:53:00,0.00000,N,0.00000,W,6.0,18.00,1,IN,IN
2017-Jun-15,22:09:00,0.00000,N,0.00000,W,6.0,17.75,1,IN,IN
2017-Jun-15,22:25:00,0.00000,N,0.00000,W,6.0,17.75,1,IN,IN
2017-Jun-15,22:41:00,0.00000,N,0.00000,W,6.0,17.50,1,IN,IN
2017-Jun-15,22:57:00,0.00000,N,0.00000,W,6.0,17.50,1,IN,IN
2017-Jun-15,23:13:00,0.00000,N,0.00000,W,6.0,17.50,1,IN,IN
2017-Jun-15,23:29:01,0.00000,N,0.00000,W,6.0,17.25,1,IN,IN
2017-Jun-15,23:45:00,0.00000,N,0.00000,W,6.0,17.25,1,IN,IN
2017-Jun-16,00:01:00,0.00000,N,0.00000,W,6.0,17.00,1,IN,IN
2017-Jun-16,00:17:01,0.00000,N,0.00000,W,5.9,17.00,1,IN,IN
2017-Jun-16,00:33:00,0.00000,N,0.00000,W,6.0,17.00,1,IN,IN
2017-Jun-16,00:49:00,0.00000,N,0.00000,W,6.0,17.00,1,IN,IN
2017-Jun-16,01:05:00,0.00000,N,0.00000,W,6.0,16.75,1,IN,IN
2017-Jun-16,01:21:01,0.00000,N,0.00000,W,6.0,16.75,1,IN,IN
2017-Jun-16,01:37:01,0.00000,N,0.00000,W,6.0,16.75,1,IN,IN
2017-Jun-16,01:53:00,0.00000,N,0.00000,W,6.0,16.75,1,IN,IN
2017-Jun-16,02:09:01,0.00000,N,0.00000,W,6.0,16.75,1,IN,IN
2017-Jun-16,02:25:01,0.00000,N,0.00000,W,5.9,16.50,1,IN,IN
2017-Jun-16,02:41:01,0.00000,N,0.00000,W,6.0,16.50,1,IN,IN
2017-Jun-16,02:57:01,0.00000,N,0.00000,W,5.9,16.50,1,IN,IN
2017-Jun-16,03:13:01,0.00000,N,0.00000,W,5.9,16.50,1,IN,IN
2017-Jun-16,03:29:00,0.00000,N,0.00000,W,6.0,16.25,1,IN,IN
2017-Jun-16,03:45:01,0.00000,N,0.00000,W,5.9,16.25,1,IN,IN
2017-Jun-16,04:01:00,0.00000,N,0.00000,W,6.0,16.25,1,IN,IN
2017-Jun-16,04:17:00,0.00000,N,0.00000,W,6.0,16.00,1,IN,IN
2017-Jun-16,04:33:01,0.00000,N,0.00000,W,6.0,16.00,1,IN,IN
2017-Jun-16,04:49:00,0.00000,N,0.00000,W,6.0,16.00,1,IN,IN
2017-Jun-16,05:05:00,0.00000,N,0.00000,W,6.0,16.00,1,IN,IN
2017-Jun-16,05:21:00,0.00000,N,0.00000,W,6.0,15.75,1,IN,IN
2017-Jun-16,05:37:00,0.00000,N,0.00000,W,6.0,15.75,1,IN,IN
2017-Jun-16,05:53:00,0.00000,N,0.00000,W,6.0,15.75,1,IN,IN
2017-Jun-16,06:09:00,0.00000,N,0.00000,W,6.0,15.75,1,IN,IN
2017-Jun-16,06:25:00,0.00000,N,0.00000,W,6.0,15.75,1,IN,IN
2017-Jun-16,06:41:01,0.00000,N,0.00000,W,6.0,15.75,1,IN,IN
2017-Jun-16,06:57:00,0.00000,N,0.00000,W,6.0,16.00,1,IN,IN
2017-Jun-16,07:13:00,0.00000,N,0.00000,W,6.0,16.25,1,IN,IN
2017-Jun-16,07:29:01,0.00000,N,0.00000,W,5.9,16.50,1,IN,IN
2017-Jun-16,07:45:00,0.00000,N,0.00000,W,5.9,16.75,1,IN,IN
2017-Jun-16,08:01:00,0.00000,N,0.00000,W,6.0,17.25,1,IN,IN
2017-Jun-16,08:17:00,0.00000,N,0.00000,W,5.9,17.50,1,IN,IN
2017-Jun-16,08:33:00,0.00000,N,0.00000,W,5.9,18.00,1,IN,IN
2017-Jun-16,08:49:00,0.00000,N,0.00000,W,6.0,18.50,1,IN,IN
2017-Jun-16,09:05:01,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-16,09:21:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-16,09:37:00,0.00000,N,0.00000,W,6.0,20.00,1,IN,IN
2017-Jun-16,09:53:00,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jun-16,10:09:00,0.00000,N,0.00000,W,5.9,21.50,1,IN,IN
2017-Jun-16,10:25:00,0.00000,N,0.00000,W,5.9,22.25,1,IN,IN
2017-Jun-16,10:41:00,0.00000,N,0.00000,W,5.9,22.50,1,IN,IN
2017-Jun-16,10:57:00,0.00000,N,0.00000,W,5.9,22.50,1,IN,IN
2017-Jun-16,11:13:01,0.00000,N,0.00000,W,5.9,22.75,1,IN,IN
2017-Jun-16,11:29:00,0.00000,N,0.00000,W,5.9,22.75,1,IN,IN
2017-Jun-16,11:45:00,0.00000,N,0.00000,W,5.9,23.25,1,IN,IN
2017-Jun-16,12:01:00,0.00000,N,0.00000,W,5.9,23.50,1,IN,IN
2017-Jun-16,12:17:01,0.00000,N,0.00000,W,5.9,23.75,1,IN,IN
2017-Jun-16,12:33:00,0.00000,N,0.00000,W,5.9,24.25,1,IN,IN
2017-Jun-16,12:49:00,0.00000,N,0.00000,W,5.9,24.50,1,IN,IN
2017-Jun-16,13:05:01,0.00000,N,0.00000,W,6.0,25.00,1,IN,IN
2017-Jun-16,13:21:01,0.00000,N,0.00000,W,5.9,25.25,1,IN,IN
2017-Jun-16,13:37:00,0.00000,N,0.00000,W,5.9,25.50,1,IN,IN
2017-Jun-16,13:53:00,0.00000,N,0.00000,W,5.9,25.75,1,IN,IN
2017-Jun-16,14:09:00,0.00000,N,0.00000,W,5.9,25.75,1,IN,IN
2017-Jun-16,14:25:01,0.00000,N,0.00000,W,6.0,25.75,1,IN,IN
2017-Jun-16,14:41:00,0.00000,N,0.00000,W,5.9,25.75,1,IN,IN
2017-Jun-16,14:57:00,0.00000,N,0.00000,W,5.9,25.75,1,IN,IN
2017-Jun-16,15:13:00,0.00000,N,0.00000,W,5.9,25.75,1,IN,IN
2017-Jun-16,15:29:01,0.00000,N,0.00000,W,5.9,25.50,1,IN,IN
2017-Jun-16,15:45:01,0.00000,N,0.00000,W,5.9,25.25,1,IN,IN
2017-Jun-16,16:01:00,0.00000,N,0.00000,W,5.9,25.00,1,IN,IN
2017-Jun-16,16:17:00,0.00000,N,0.00000,W,5.9,24.75,1,IN,IN
2017-Jun-16,16:33:01,0.00000,N,0.00000,W,5.9,24.50,1,IN,IN
2017-Jun-16,16:49:00,0.00000,N,0.00000,W,5.9,24.25,1,IN,IN
2017-Jun-16,17:05:00,0.00000,N,0.00000,W,5.9,23.75,1,IN,IN
2017-Jun-16,17:21:01,0.00000,N,0.00000,W,5.9,23.50,1,IN,IN
2017-Jun-16,17:37:00,0.00000,N,0.00000,W,6.0,23.25,1,IN,IN
2017-Jun-16,17:53:01,0.00000,N,0.00000,W,6.0,23.00,1,IN,IN
2017-Jun-16,18:09:00,0.00000,N,0.00000,W,6.0,22.75,1,IN,IN
2017-Jun-16,18:25:00,0.00000,N,0.00000,W,5.9,22.50,1,IN,IN
2017-Jun-16,18:41:01,0.00000,N,0.00000,W,5.9,22.25,1,IN,IN
2017-Jun-16,18:57:00,0.00000,N,0.00000,W,5.9,22.25,1,IN,IN
2017-Jun-16,19:13:00,0.00000,N,0.00000,W,5.9,22.00,1,IN,IN
2017-Jun-16,19:29:00,0.00000,N,0.00000,W,6.0,21.75,1,IN,IN
2017-Jun-16,19:45:00,0.00000,N,0.00000,W,5.9,21.50,1,IN,IN
2017-Jun-16,20:01:00,0.00000,N,0.00000,W,6.0,21.50,1,IN,IN
2017-Jun-16,20:17:00,0.00000,N,0.00000,W,5.9,21.25,1,IN,IN
2017-Jun-16,20:33:00,0.00000,N,0.00000,W,5.9,21.25,1,IN,IN
2017-Jun-16,20:49:01,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-16,21:05:00,0.00000,N,0.00000,W,6.0,21.00,1,IN,IN
2017-Jun-16,21:21:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-16,21:37:01,0.00000,N,0.00000,W,6.0,20.75,1,IN,IN
2017-Jun-16,21:53:00,0.00000,N,0.00000,W,5.9,20.50,1,IN,IN
2017-Jun-16,22:09:01,0.00000,N,0.00000,W,5.9,20.50,1,IN,IN
2017-Jun-16,22:25:00,0.00000,N,0.00000,W,6.0,20.50,1,IN,IN
2017-Jun-16,22:41:00,0.00000,N,0.00000,W,6.0,20.25,1,IN,IN
2017-Jun-16,22:57:00,0.00000,N,0.00000,W,6.0,20.25,1,IN,IN
2017-Jun-16,23:13:00,0.00000,N,0.00000,W,6.0,20.00,1,IN,IN
2017-Jun-16,23:29:00,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-16,23:45:01,0.00000,N,0.00000,W,5.9,19.75,1,IN,IN
2017-Jun-17,00:01:00,0.00000,N,0.00000,W,5.9,19.75,1,IN,IN
2017-Jun-17,00:17:00,0.00000,N,0.00000,W,6.0,19.75,1,IN,IN
2017-Jun-17,00:33:00,0.00000,N,0.00000,W,6.0,19.50,1,IN,IN
2017-Jun-17,00:49:00,0.00000,N,0.00000,W,6.0,19.50,1,IN,IN
2017-Jun-17,01:05:01,0.00000,N,0.00000,W,6.0,19.50,1,IN,IN
2017-Jun-17,01:21:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-17,01:37:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-17,01:53:01,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-17,02:09:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-17,02:25:01,0.00000,N,0.00000,W,6.0,19.50,1,IN,IN
2017-Jun-17,02:41:01,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-17,02:57:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-17,03:13:00,0.00000,N,0.00000,W,6.0,19.50,1,IN,IN
2017-Jun-17,03:29:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-17,03:45:00,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-17,04:01:00,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-17,04:17:00,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-17,04:33:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-17,04:49:01,0.00000,N,0.00000,W,6.0,19.00,1,IN,IN
2017-Jun-17,05:05:00,0.00000,N,0.00000,W,6.0,19.00,1,IN,IN
2017-Jun-17,05:21:01,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-17,05:37:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-17,05:53:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-17,06:09:01,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-17,06:25:01,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-17,06:41:00,0.00000,N,0.00000,W,6.0,18.75,1,IN,IN
2017-Jun-17,06:57:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-17,07:13:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-17,07:29:01,0.00000,N,0.00000,W,6.0,19.00,1,IN,IN
2017-Jun-17,07:45:00,0.00000,N,0.00000,W,6.0,19.00,1,IN,IN
2017-Jun-17,08:01:00,0.00000,N,0.00000,W,6.0,19.00,1,IN,IN
2017-Jun-17,08:17:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-17,08:33:00,0.00000,N,0.00000,W,5.9,18.50,1,IN,IN
2017-Jun-17,08:49:01,0.00000,N,0.00000,W,6.0,18.50,1,IN,IN
2017-Jun-17,09:05:00,0.00000,N,0.00000,W,6.0,18.50,1,IN,IN
2017-Jun-17,09:21:00,0.00000,N,0.00000,W,5.9,18.50,1,IN,IN
2017-Jun-17,09:37:00,0.00000,N,0.00000,W,5.9,18.50,1,IN,IN
2017-Jun-17,09:53:00,0.00000,N,0.00000,W,6.0,18.50,1,IN,IN
2017-Jun-17,10:09:00,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-17,10:25:01,0.00000,N,0.00000,W,5.9,18.75,1,IN,IN
2017-Jun-17,10:41:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-17,10:57:01,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-17,11:13:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-17,11:29:00,0.00000,N,0.00000,W,6.0,19.75,1,IN,IN
2017-Jun-17,11:45:00,0.00000,N,0.00000,W,5.9,20.25,1,IN,IN
2017-Jun-17,12:01:00,0.00000,N,0.00000,W,5.9,20.50,1,IN,IN
2017-Jun-17,12:17:00,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jun-17,12:33:01,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-17,12:49:00,0.00000,N,0.00000,W,5.9,21.75,1,IN,IN
2017-Jun-17,13:05:01,0.00000,N,0.00000,W,5.9,22.00,1,IN,IN
2017-Jun-17,13:21:01,0.00000,N,0.00000,W,5.9,22.50,1,IN,IN
2017-Jun-17,13:37:01,0.00000,N,0.00000,W,5.9,22.75,1,IN,IN
2017-Jun-17,13:53:01,0.00000,N,0.00000,W,5.9,23.00,1,IN,IN
2017-Jun-17,14:09:00,0.00000,N,0.00000,W,5.9,23.00,1,IN,IN
2017-Jun-17,14:25:00,0.00000,N,0.00000,W,5.9,23.00,1,IN,IN
2017-Jun-17,14:41:00,0.00000,N,0.00000,W,5.9,23.00,1,IN,IN
2017-Jun-17,14:57:00,0.00000,N,0.00000,W,5.9,23.25,1,IN,IN
2017-Jun-17,15:13:00,0.00000,N,0.00000,W,5.9,23.00,1,IN,IN
2017-Jun-17,15:29:00,0.00000,N,0.00000,W,5.9,23.25,1,IN,IN
2017-Jun-17,15:45:00,0.00000,N,0.00000,W,5.9,23.00,1,IN,IN
2017-Jun-17,16:01:00,0.00000,N,0.00000,W,5.9,22.75,1,IN,IN
2017-Jun-17,16:17:00,0.00000,N,0.00000,W,5.9,22.75,1,IN,IN
2017-Jun-17,16:33:00,0.00000,N,0.00000,W,5.9,22.50,1,IN,IN
2017-Jun-17,16:49:00,0.00000,N,0.00000,W,5.9,22.25,1,IN,IN
2017-Jun-17,17:05:00,0.00000,N,0.00000,W,5.9,22.25,1,IN,IN
2017-Jun-17,17:21:00,0.00000,N,0.00000,W,5.9,22.00,1,IN,IN
2017-Jun-17,17:37:00,0.00000,N,0.00000,W,5.9,21.75,1,IN,IN
2017-Jun-17,17:53:00,0.00000,N,0.00000,W,5.9,21.75,1,IN,IN
2017-Jun-17,18:09:01,0.00000,N,0.00000,W,5.9,21.50,1,IN,IN
2017-Jun-17,18:25:00,0.00000,N,0.00000,W,6.0,21.50,1,IN,IN
2017-Jun-17,18:41:00,0.00000,N,0.00000,W,5.9,21.50,1,IN,IN
2017-Jun-17,18:57:01,0.00000,N,0.00000,W,5.9,21.50,1,IN,IN
2017-Jun-17,19:13:00,0.00000,N,0.00000,W,5.9,21.25,1,IN,IN
2017-Jun-17,19:29:00,0.00000,N,0.00000,W,6.0,21.25,1,IN,IN
2017-Jun-17,19:45:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-17,20:01:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-17,20:17:01,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jun-17,20:33:00,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jun-17,20:49:00,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jun-17,21:05:00,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jun-17,21:21:01,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jun-17,21:37:00,0.00000,N,0.00000,W,5.9,20.50,1,IN,IN
2017-Jun-17,21:53:00,0.00000,N,0.00000,W,5.9,20.50,1,IN,IN
2017-Jun-17,22:09:00,0.00000,N,0.00000,W,5.9,20.50,1,IN,IN
2017-Jun-17,22:25:01,0.00000,N,0.00000,W,5.9,20.50,1,IN,IN
2017-Jun-17,22:41:00,0.00000,N,0.00000,W,5.9,20.50,1,IN,IN
2017-Jun-17,22:57:00,0.00000,N,0.00000,W,5.9,20.50,1,IN,IN
2017-Jun-17,23:13:01,0.00000,N,0.00000,W,5.9,20.25,1,IN,IN
2017-Jun-17,23:29:00,0.00000,N,0.00000,W,6.0,20.25,1,IN,IN
2017-Jun-17,23:45:00,0.00000,N,0.00000,W,5.9,20.25,1,IN,IN
2017-Jun-18,00:01:00,0.00000,N,0.00000,W,5.9,20.25,1,IN,IN
2017-Jun-18,00:17:00,0.00000,N,0.00000,W,5.9,20.25,1,IN,IN
2017-Jun-18,00:33:01,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-18,00:49:00,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-18,01:05:00,0.00000,N,0.00000,W,5.9,19.75,1,IN,IN
2017-Jun-18,01:21:00,0.00000,N,0.00000,W,6.0,19.75,1,IN,IN
2017-Jun-18,01:37:00,0.00000,N,0.00000,W,5.9,19.75,1,IN,IN
2017-Jun-18,01:53:01,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-18,02:09:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-18,02:25:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-18,02:41:01,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-18,02:57:01,0.00000,N,0.00000,W,6.0,19.50,1,IN,IN
2017-Jun-18,03:13:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-18,03:29:01,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-18,03:45:01,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-18,04:01:01,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-18,04:17:01,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-18,04:33:01,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-18,04:49:01,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-18,05:05:00,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-18,05:21:01,0.00000,N,0.00000,W,6.0,19.25,1,IN,IN
2017-Jun-18,05:37:00,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-18,05:53:00,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-18,06:09:01,0.00000,N,0.00000,W,6.0,19.25,1,IN,IN
2017-Jun-18,06:25:00,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-18,06:41:01,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-18,06:57:01,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-18,07:13:01,0.00000,N,0.00000,W,6.0,19.00,1,IN,IN
2017-Jun-18,07:29:00,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-18,07:45:01,0.00000,N,0.00000,W,6.0,19.00,1,IN,IN
2017-Jun-18,08:01:01,0.00000,N,0.00000,W,5.9,19.00,1,IN,IN
2017-Jun-18,08:17:01,0.00000,N,0.00000,W,6.0,19.00,1,IN,IN
2017-Jun-18,08:33:00,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-18,08:49:00,0.00000,N,0.00000,W,5.9,19.25,1,IN,IN
2017-Jun-18,09:05:00,0.00000,N,0.00000,W,5.9,19.50,1,IN,IN
2017-Jun-18,09:21:00,0.00000,N,0.00000,W,5.9,19.75,1,IN,IN
2017-Jun-18,09:37:00,0.00000,N,0.00000,W,5.9,20.00,1,IN,IN
2017-Jun-18,09:53:00,0.00000,N,0.00000,W,5.9,20.25,1,IN,IN
2017-Jun-18,10:09:00,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jun-18,10:25:00,0.00000,N,0.00000,W,5.9,20.75,1,IN,IN
2017-Jun-18,10:41:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-18,10:57:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-18,11:13:01,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-18,11:29:00,0.00000,N,0.00000,W,5.9,21.00,1,IN,IN
2017-Jun-18,11:45:00,0.00000,N,0.00000,W,5.9,21.25,1,IN,IN
2017-Jun-18,12:01:00,0.00000,N,0.00000,W,5.9,21.25,1,IN,IN
2017-Jun-18,12:17:00,0.00000,N,0.00000,W,5.9,21.50,1,IN,IN
2017-Jun-18,12:33:01,0.00000,N,0.00000,W,5.9,21.50,1,IN,IN
2017-Jun-18,12:49:00,0.00000,N,0.00000,W,5.9,21.50,1,IN,IN
2017-Jun-18,13:05:00,0.00000,N,0.00000,W,5.9,21.75,1,IN,IN
2017-Jun-18,13:21:00,0.00000,N,0.00000,W,5.9,22.00,1,IN,IN
2017-Jun-18,13:37:00,0.00000,N,0.00000,W,5.9,22.00,1,IN,IN
2017-Jun-18,13:53:00,0.00000,N,0.00000,W,5.9,22.00,1,IN,IN
2017-Jun-18,14:09:01,0.00000,N,0.00000,W,5.9,21.75,1,IN,IN
2017-Jun-18,14:25:00,0.00000,N,0.00000,W,5.9,21.75,1,IN,IN
2017-Jun-18,14:41:01,0.00000,N,0.00000,W,5.9,21.75,1,IN,IN
2017-Jun-18,14:57:01,0.00000,N,0.00000,W,5.9,22.00,1,IN,IN
2017-Jun-18,15:13:01,0.00000,N,0.00000,W,5.9,22.00,1,IN,IN
